HTTrack3.49-2+htsswf+htsjava launched on Mon, 04 May 2026 16:23:12 at https://investorrelations.contact.eg/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://investorrelations.contact.eg/ -O1 "C:\My Web Sites\ir" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/fifteenth-issuance (from https://investorrelations.contact.eg/en/fifteenth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/sixteenth-issuance (from https://investorrelations.contact.eg/en/sixteenth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/nineteenth-issuance (from https://investorrelations.contact.eg/en/nineteenth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twentieth-issuance (from https://investorrelations.contact.eg/en/twentieth-issuance)
16:46:26	Warning: 	Retry after error 500 () at link https://investorrelations.contact.eg/ar/twenty-first-issuance (from https://investorrelations.contact.eg/en/twenty-first-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twenty-second-issuance (from https://investorrelations.contact.eg/en/twenty-second-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twenty-third-issuance (from https://investorrelations.contact.eg/en/twenty-third-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twenty-fifth-issuance (from https://investorrelations.contact.eg/en/twenty-fifth-issuance)
16:46:26	Error: 	"" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twenty-seventh-issuance (from https://investorrelations.contact.eg/en/twenty-seventh-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twenty-eighths-issuance (from https://investorrelations.contact.eg/en/twenty-eighths-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twenty-ninth-issuance (from https://investorrelations.contact.eg/en/twenty-ninth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/30th (from https://investorrelations.contact.eg/en/30th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/31th (from https://investorrelations.contact.eg/en/31th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/32nd (from https://investorrelations.contact.eg/en/32nd)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/33rd (from https://investorrelations.contact.eg/en/33rd)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/34th (from https://investorrelations.contact.eg/en/34th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/35th (from https://investorrelations.contact.eg/en/35th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/36th (from https://investorrelations.contact.eg/en/36th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/39th (from https://investorrelations.contact.eg/en/39th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/40th (from https://investorrelations.contact.eg/en/40th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/41st (from https://investorrelations.contact.eg/en/41st)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/forty-two (from https://investorrelations.contact.eg/en/forty-two)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/forty-third (from https://investorrelations.contact.eg/en/forty-third)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/forty-forth (from https://investorrelations.contact.eg/en/forty-forth)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/1st (from https://investorrelations.contact.eg/en/1st)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/2nd (from https://investorrelations.contact.eg/en/2nd)
16:46:27	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/3rd (from https://investorrelations.contact.eg/en/3rd)
16:46:27	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/4th (from https://investorrelations.contact.eg/en/4th)
16:46:27	Error: 	"" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twenty-first-issuance (from https://investorrelations.contact.eg/en/twenty-first-issuance)

HTTrack Website Copier/3.49-2 mirror complete in 23 minutes 15 seconds : 259 links scanned, 124 files written (7403390 bytes overall) [4349282 bytes received at 3117 bytes/sec], 4567316 bytes transferred using HTTP compression in 85 files, ratio 23%, 2.7 requests per connection
(46 errors, 89 warnings, 0 messages)
